,business_id,city,hours,name,state,Alcohol,BikeParking,BusinessAcceptsCreditCards,BusinessParking,Caters,GoodForKids,HasTV,NoiseLevel,OutdoorSeating,RestaurantsAttire,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTakeOut,WiFi
2756,168800,Fort Mill,,Chinatown,SC,none,True,True,0.0,True,True,False,qiet,False,casal,True,True,1,False,True,no
2757,9668,Richmond Hill,all_day,Congee Wong,ON,none,False,,1.0,True,True,False,average,False,casal,False,True,2,True,True,no
2758,134234,Calgary,all_day,Chili Island Chinese & Thai,AB,beer_and_wine,True,,0.0,False,True,False,qiet,False,casal,True,True,2,True,True,no
2759,19399,Montréal,,Fay Wong,QC,beer_and_wine,False,,,False,True,True,average,False,casal,True,True,2,False,True,no
2760,16452,Pittsburgh,all_day,China Village,PA,none,True,False,0.0,False,True,True,qiet,False,casal,False,True,2,False,True,no
2761,116124,Mississauga,all_day,Phoenix Chinese Restaurant,ON,beer_and_wine,False,,1.0,True,True,False,average,False,casal,True,True,1,False,True,no
2762,170803,Pittsburgh,all_day,John's Chinese & Sushi Restaurant,PA,none,False,True,1.0,True,True,True,qiet,True,casal,True,True,2,True,True,free
2763,125391,North Las Vegas,all_day,Panda Express,NV,none,True,True,0.0,True,True,False,average,True,casal,False,True,1,False,True,no
2764,93461,Pittsburgh,all_day,Mad Noodles,PA,fll_bar,True,True,1.0,False,True,True,average,True,casal,True,True,2,True,True,no
2765,57687,Phoenix,all_day,Desert Jade,AZ,fll_bar,True,True,1.0,True,True,False,average,False,casal,False,True,2,True,True,no
2766,178187,Canonsburg,,Panda Chinese Kitchen,PA,none,,,,,,,,,casal,True,,,,,
2767,78332,Las Vegas,,Wok On In,NV,none,,True,1.0,,True,True,,False,casal,False,True,1,False,True,
2768,190919,Vaughan,all_day,Hua Sang Seafood Restaurant,ON,fll_bar,True,,1.0,True,True,False,average,False,casal,False,True,2,True,True,no
2769,42444,Scarborough,,Cho's Wok Restaurant,ON,,,,,,False,,,,casal,,True,,False,True,
2770,149011,Toronto,all_day,Made In China Hot Pot,ON,beer_and_wine,True,,1.0,False,True,False,average,False,casal,False,True,2,True,True,no
2771,179799,Toronto,24_hours,Rol San,ON,beer_and_wine,True,True,1.0,False,True,False,lod,False,casal,False,True,2,False,True,no
2772,173241,Toronto,,Taste of Western China,ON,beer_and_wine,True,,0.0,,True,True,,True,casal,False,True,1,True,True,free
2773,125440,Richmond Hill,all_day,Lucky Season Hot Pot,ON,,False,,0.0,,True,True,average,False,casal,,True,2,,False,
2774,141538,Pittsburgh,all_day,China Star,PA,beer_and_wine,True,True,1.0,True,True,True,average,False,casal,True,True,2,True,True,no
2775,105619,Markham,dinner,Dayali,ON,beer_and_wine,False,,1.0,False,True,False,average,False,casal,False,True,2,True,True,no
2776,71132,Toronto,all_day,South Sea Chinese Foods,ON,,,,,,False,,,,,,,1,,,
2777,178812,Toronto,24_hours,Taste of China,ON,beer_and_wine,True,,1.0,True,True,False,qiet,False,casal,True,True,2,True,True,no
2778,104502,Phoenix,all_day,Thai Basil,AZ,none,True,True,1.0,False,True,False,average,False,casal,True,True,2,True,True,no
2779,134796,Charlotte,dinner,Baoding,NC,fll_bar,True,True,1.0,True,True,True,average,False,casal,False,True,2,True,True,free
2780,4787,Pittsburgh,,Silk Pagoda Restaurant,PA,fll_bar,,True,0.0,,True,,lod,False,casal,True,True,2,,True,
2781,41695,Calgary,dinner,Mr. Guo's Cafe,AB,beer_and_wine,False,,0.0,,True,False,lod,False,casal,True,True,2,True,True,no
2782,41034,Toronto,all_day,New Sun BBQ,ON,none,,,0.0,,False,False,very_lod,False,casal,False,False,1,False,True,
2783,165009,Toronto,brunch,Charcoal Kebab House,ON,none,False,,2.0,True,True,False,average,False,casal,False,True,2,False,True,free
2784,160081,Richmond Hill,brunch,GoGo Chicken Pot,ON,,,,0.0,,False,False,,False,,False,True,3,True,True,free
2785,155932,Solon,all_day,Imperial Wok Chinese Restaurant,OH,fll_bar,True,True,1.0,True,True,True,average,False,casal,False,True,2,True,True,free
2786,61678,Scottsdale,all_day,Canton Dragon Asian Grill And Bar,AZ,fll_bar,True,True,1.0,False,True,True,average,False,casal,True,True,2,True,True,no
2787,29637,Toronto,,Northwestern Chinese Cuisine,ON,,,,,,,,,,,,,,,,
2788,16887,Toronto,all_day,Asian Buffet,ON,,,,,,,,,,,,,,,,
2789,179603,Vaughan,all_day,Top Gourmet of China,ON,beer_and_wine,False,,2.0,True,,True,,False,,False,,,True,True,free
2790,191788,Middlefield,,China Dragon Buffet,OH,none,False,True,1.0,False,True,False,qiet,False,casal,False,True,1,False,True,no
2791,44987,Thornhill,all_day,Chef Quan,ON,,,,,,True,,,False,casal,False,True,2,True,True,
2792,181900,Toronto,all_day,Sichuan Garden Restaurant,ON,beer_and_wine,True,,0.0,,True,True,average,False,casal,True,True,2,True,True,no
2793,108776,Madison,all_day,Chang Jiang,WI,none,True,True,0.0,,False,False,average,False,casal,True,False,1,False,True,
2794,188716,Verona,all_day,Zen Restaurant,PA,fll_bar,False,True,1.0,False,True,True,qiet,False,casal,False,True,2,True,True,no
2795,128934,Markham,,Double Lucky Seafood Cuisine,ON,beer_and_wine,False,,1.0,False,True,False,lod,False,casal,False,True,2,True,True,no
2796,6899,Las Vegas,all_day,Ding's Garden,NV,none,True,True,1.0,False,True,False,average,False,casal,False,True,1,True,True,free
2797,49158,Charlotte,all_day,Honey Bun's Cafeteria,NC,none,True,True,1.0,False,True,False,average,False,casal,False,True,1,False,True,no
2798,135892,Phoenix,brunch,Yi's Chinese Restaurant,AZ,none,True,True,0.0,True,True,False,,False,casal,False,True,1,False,True,free
2799,126611,Chandler,all_day,Pei Wei,AZ,beer_and_wine,True,True,1.0,True,True,False,average,True,casal,False,True,1,False,True,no
2800,152061,Toronto,,Sum Kee Noodle House,ON,,True,,0.0,,True,False,,False,casal,,False,1,True,True,
2801,86391,Montréal,dinner,Niukee,QC,beer_and_wine,False,,1.0,False,True,True,qiet,False,casal,False,True,2,True,True,no
2802,91877,Champaign,all_day,Golden Wok,IL,none,False,True,1.0,False,True,True,average,False,casal,True,True,1,False,True,free
2803,176600,Phoenix,all_day,Golden Coin,AZ,none,True,False,1.0,True,True,False,average,False,casal,False,False,1,False,True,no
2804,28030,Markham,all_day,Chinese Dumpling House,ON,none,False,,1.0,False,True,False,average,False,casal,False,True,1,False,True,no
2805,184060,Montréal,all_day,Magic Idea,QC,,,,,,,,average,,casal,,True,1,,True,
2806,107623,Montréal,all_day,Rice Rice & Noodles Restaurant,QC,,True,,,,True,,,,,True,,,,,
2807,159010,Las Vegas,all_day,New Grand China,NV,beer_and_wine,True,True,1.0,True,True,False,qiet,False,casal,True,True,1,False,True,no
2808,40868,Chandler,all_day,Tien Wong Hot Pot,AZ,none,,True,1.0,False,True,False,average,False,casal,False,True,2,True,False,no
2809,40484,Charlotte,,Tung's Chinese Restaurant,NC,,,,,,,,,,,,,,,,
2810,17558,Cornelius,all_day,Sakura Sushi Hibachi & Grill,NC,beer_and_wine,True,True,1.0,True,True,True,average,True,casal,False,True,2,True,True,free
2811,100276,Matthews,,Matthews' Hibachi Grill,NC,beer_and_wine,,True,0.0,True,True,True,qiet,False,casal,,True,2,False,True,
2812,180885,Akron,all_day,Royal Buffet & Grill,OH,beer_and_wine,False,True,0.0,False,True,False,average,False,casal,False,True,2,True,True,no
2813,91134,Montréal,all_day,East,QC,fll_bar,True,,0.0,False,False,True,very_lod,False,casal,False,True,3,True,False,free
2814,134754,Mississauga,dinner,Foodie North,ON,fll_bar,False,,0.0,True,True,False,very_lod,False,casal,False,True,2,True,True,free
2815,16287,Las Vegas,all_day,KJ Kitchen,NV,beer_and_wine,False,True,1.0,True,True,False,average,False,casal,False,True,2,True,True,no
2816,122414,Montréal,all_day,The Fortune Dumpling & Bubble Tea,QC,none,True,,0.0,False,True,False,qiet,False,casal,False,True,2,False,True,no
2817,109683,Madison,all_day,Soga Shabu Shabu,WI,none,True,True,1.0,False,True,True,qiet,False,casal,True,True,2,True,True,no
2818,122751,Las Vegas,brunch,China Star,NV,beer_and_wine,,True,0.0,,True,,,False,casal,False,True,1,,False,
2819,67845,West Mifflin,all_day,China Buffet,PA,none,False,True,0.0,,False,False,qiet,False,casal,False,True,1,False,True,no
2820,66622,Concord,all_day,Yeung's Lotus Express,NC,,,True,,,True,,,,casal,False,True,1,False,True,
2821,162340,Las Vegas,all_day,Sushi King,NV,,,,,,,,,,,,,,,,
2822,164024,Charlotte,all_day,Beijing Chinese Cuisine,NC,beer_and_wine,True,True,1.0,False,True,True,qiet,False,casal,False,True,1,False,True,no
2823,135032,Charlotte,,Best China,NC,beer_and_wine,True,True,1.0,,True,False,qiet,False,casal,False,True,2,False,True,no
2824,100031,Pittsburgh,all_day,How Lee Chinese Food,PA,none,True,True,1.0,False,True,False,average,False,casal,True,True,2,True,True,no
2825,103761,Gastonia,all_day,Lucky Cafe,NC,none,True,True,0.0,,True,False,qiet,False,casal,False,False,1,False,True,
2826,13084,Mount Holly,,China Two Mt Holly,NC,none,True,True,0.0,False,True,False,qiet,False,casal,False,False,2,False,True,no
2827,105576,Las Vegas,all_day,Imperial One,NV,fll_bar,True,True,0.0,,True,True,average,False,casal,False,True,2,True,True,no
2828,91936,Montréal,all_day,La Maison de Mademoiselle Dumpling,QC,none,True,,1.0,,False,False,average,True,casal,False,True,2,,True,
2829,61589,Champaign,all_day,Ichiban Buffet,IL,none,True,True,1.0,False,True,False,average,False,casal,False,True,1,False,True,no
2830,166118,Markham,all_day,APM Dim Sum House,ON,,True,,2.0,False,True,False,qiet,False,casal,True,True,2,True,True,free
2831,71,Murrysville,all_day,Jade Garden Restaurant,PA,fll_bar,True,True,1.0,True,True,True,average,False,casal,True,True,2,True,True,free
2832,30310,Markham,all_day,Nine Cube Chinese Hot Pot Restaurant,ON,none,False,,,,True,,average,False,casal,False,True,2,True,False,no
2833,142175,Maple,all_day,Maple Garden Chinese Restaurant,ON,,True,,0.0,False,True,,average,False,casal,True,True,2,False,True,
2834,79021,Markham,,Soca Palace Restaurant and Bar,ON,,,,0.0,,True,True,,,,False,True,,,True,
2835,22339,Mesa,all_day,Taiwan Food Express,AZ,none,True,True,1.0,False,True,True,average,False,casal,False,True,1,True,True,free
2836,114702,Brampton,all_day,Walter. Hakka Restaurant & Lounge,ON,fll_bar,False,,1.0,True,False,True,lod,False,casal,True,True,2,False,True,free
2837,130784,Phoenix,,South China Express,AZ,,,True,,,True,,,,,False,True,,False,True,
2838,87295,Toronto,,Manchu Wok,ON,,,,,,,,,,,,,,,,
2839,11028,Las Vegas,all_day,Thai Taste,NV,beer_and_wine,True,True,1.0,True,True,False,qiet,False,casal,True,True,1,True,True,no
2840,112377,Rock Hill,all_day,Big Wok II,SC,,False,True,,,True,False,,False,casal,True,False,1,False,True,
2841,6888,Scarborough,brunch,Magic Noodle,ON,none,True,False,1.0,False,True,False,average,False,casal,False,True,1,False,True,no
2842,184196,Champaign,all_day,South China Restaurant,IL,fll_bar,True,True,1.0,True,True,True,average,True,casal,True,True,2,True,True,no
2843,84155,Calgary,brunch,Chuen May Food Products,AB,none,,,,,,False,,,,True,,1,False,False,
2844,62556,Pittsburgh,all_day,Silk Road Gourmet Chinese,PA,fll_bar,True,True,1.0,False,True,True,qiet,False,casal,True,True,2,True,True,no
2845,137618,North Las Vegas,,China Sky,NV,none,False,True,,,True,True,,False,casal,True,True,2,False,True,no
2846,123378,Markham,all_day,Chef Lin Restaurant,ON,none,True,,0.0,,True,True,average,False,casal,True,True,2,False,True,no
2847,79770,Montréal,all_day,Tête Carrée,QC,,,,,,,,,,,,,,False,,
2848,67531,Las Vegas,all_day,Pho Bistro,NV,none,True,True,1.0,True,True,True,qiet,False,casal,False,True,1,True,True,no
2849,84607,Brampton,,Kingsley Chinese Restaurant,ON,beer_and_wine,True,,0.0,,True,False,average,False,casal,False,True,2,True,True,no
2850,59883,Cleveland,,China City,OH,,,True,,,True,True,,False,casal,True,True,1,False,True,
2851,142857,Homestead,dinner,Me Lyng Restaurant,PA,none,True,True,1.0,False,True,False,average,False,casal,False,True,2,True,True,free
2852,89120,Charlotte,all_day,Chef Kwo,NC,none,True,True,1.0,False,True,True,qiet,False,casal,True,True,1,False,True,no
2853,139065,Woodbridge,all_day,Slumdog Bar & Grill,ON,,False,,,,True,True,,True,casal,False,True,2,True,True,free
2854,146024,Markham,,Yung Kee BBQ,ON,none,,,0.0,True,True,,average,False,casal,False,True,1,False,True,no
2855,15601,Las Vegas,all_day,Liang's Kitchen,NV,beer_and_wine,True,True,1.0,True,True,False,average,False,casal,False,True,2,True,True,free
2856,139385,Bay Village,all_day,China House,OH,none,True,True,0.0,,True,False,average,False,casal,False,True,1,False,True,no
2857,126886,Mississauga,all_day,Tremendous Chinese Restaurant,ON,fll_bar,False,,1.0,False,True,False,average,False,casal,False,True,2,True,True,free
2858,41036,Toronto,all_day,Seven Yummy Garden,ON,,,,0.0,,,,,,,True,True,,True,True,
2859,141427,Cleveland,all_day,Oriental Palace Buffet,OH,none,True,True,1.0,False,True,False,average,False,casal,False,True,1,False,True,no
2860,83403,Stouffville,,Jade's Finest Chinese Food,ON,,,,,,,,,,,True,,,,,
2861,162237,Peoria,all_day,P.F. Chang's,AZ,fll_bar,True,True,1.0,True,True,True,average,True,casal,False,True,2,True,True,no
2862,143465,Phoenix,dinner,Wong's Chinese Dining,AZ,beer_and_wine,False,True,1.0,False,True,False,average,False,casal,False,True,1,False,True,no
2863,44687,Montréal,dinner,Kozu,QC,fll_bar,,,2.0,,True,,,,casal,False,True,2,True,False,free
2864,94320,Phoenix,all_day,South China BBQ Hong Kong Style,AZ,none,,True,1.0,True,True,False,qiet,False,casal,False,True,2,True,True,no
2865,189369,Madison,all_day,Natt Spil,WI,fll_bar,True,False,1.0,False,False,False,average,True,casal,False,True,2,False,False,no
2866,78388,Markham,all_day,Shanghai Nook Restaurant,ON,,,,,,,,,,,,,,,,
2867,71000,Painesville,all_day,Green Lake,OH,,,True,,,True,,None,,casal,True,True,,,True,
2868,108247,Scottsdale,all_day,Panda Express,AZ,none,True,True,1.0,True,True,False,average,False,casal,False,True,1,False,True,no
2869,90506,Markham,all_day,Chef Chan,ON,,True,,1.0,True,,,,,casal,True,False,1,False,True,free
2870,79069,Toronto,all_day,Hakka No 1 Restaurant 2,ON,beer_and_wine,False,,1.0,,True,True,average,False,casal,True,True,1,True,True,no
2871,33729,Cleveland,,Mark Pi's,OH,,,True,,,True,,qiet,False,casal,,,1,,True,
2872,90416,Willowdale,all_day,Dragon House,ON,none,True,,1.0,True,,False,,False,casal,True,False,2,False,True,no
2873,42604,Toronto,all_day,Omi Sushi,ON,none,False,,0.0,,True,False,average,False,casal,True,True,2,True,True,free
2874,148084,Las Vegas,all_day,Big Beef Noodle,NV,,False,True,,,True,True,,False,casal,False,True,1,True,True,free
2875,75986,Streetsboro,all_day,New Peking Express,OH,none,False,True,0.0,False,True,False,average,False,casal,False,True,1,False,True,no
2876,79628,Toronto,all_day,Eupin Chinese Takeout,ON,,,,,,,,,,,,,,False,True,
2877,140280,Calgary,all_day,Ginger Beef Bistro House,AB,beer_and_wine,True,True,1.0,True,True,False,average,False,casal,True,True,2,True,True,no
2878,158274,Toronto,all_day,Yummy Dumpling House,ON,none,,,0.0,,True,False,qiet,False,casal,False,False,1,False,True,free
2879,29250,Markham,,K & F Kitchen,ON,,,,,,False,,,,,False,False,,False,True,no
2880,116816,Charlotte,,Yen's Chinese Restaurant,NC,,,True,0.0,,True,False,qiet,,casal,False,False,1,,True,
2881,125265,Toronto,,Steam House,ON,beer_and_wine,True,,0.0,True,True,True,average,False,casal,False,True,2,True,True,free
2882,27191,Brampton,all_day,Hakka Delight,ON,fll_bar,True,,2.0,True,True,True,qiet,False,casal,False,True,2,True,True,no
2883,167396,Charlotte,all_day,Asian Wok,NC,none,False,True,0.0,False,False,False,qiet,False,casal,True,False,2,False,True,
2884,14603,Las Vegas,all_day,Happy Wok,NV,none,True,True,1.0,True,True,True,qiet,False,casal,True,True,1,False,True,free
2885,127833,Mooresville,,Jin Jin,NC,none,True,True,1.0,False,True,True,qiet,False,casal,False,True,1,False,True,no
2886,166572,Mississauga,,Bayview Garden Restaurant,ON,,,,,,,,,,,,,,,,
2887,167887,Las Vegas,all_day,Thai Style Noodle House,NV,none,True,True,1.0,True,True,True,average,False,casal,True,True,1,False,True,no
2888,136934,Phoenix,,Star Wok,AZ,none,,True,0.0,True,True,True,qiet,False,casal,True,False,1,False,True,no
2889,63206,Phoenix,all_day,Silver Dragon Chinese Restaurant,AZ,none,True,True,1.0,True,True,False,average,False,casal,False,True,2,True,True,no
2890,87634,Richmond Hill,all_day,La Mere Restaurant,ON,none,True,,,,True,False,,False,casal,False,True,2,True,True,
2891,19732,Montréal,dinner,La Citronnelle,QC,none,,,,,True,False,qiet,False,casal,False,,2,False,True,no
2892,190939,Pittsburgh,,Sichuan House Chinese Restaurant,PA,,,True,0.0,,,,,False,casal,True,True,2,,True,
2893,124150,Laval,all_day,Sukho Thai,QC,fll_bar,True,,2.0,,True,True,average,True,casal,False,True,3,True,True,no
2894,153842,Brampton,all_day,Golden Empire Chinese Take-Out & Delivery,ON,,,,,,,,,,,,,,,,
2895,102529,Toronto,,Yummy Garden,ON,none,,,1.0,True,True,False,qiet,False,casal,True,True,2,True,True,free
2896,59438,Richmond Hill,all_day,Bayview Wok Chinese,ON,none,True,,,True,False,False,,False,,True,False,2,False,True,free
2897,173936,Tempe,all_day,Wong's Place,AZ,beer_and_wine,True,True,1.0,True,True,False,qiet,False,casal,False,True,1,True,True,no
2898,6616,Brook Park,all_day,Hong Kong Restaurant,OH,none,,True,,,True,False,,False,casal,False,True,2,False,True,no
2899,101891,Akron,,House Gourmet,OH,fll_bar,,True,1.0,False,True,True,qiet,False,casal,False,True,2,False,True,no
2900,73485,Indian Trail,,Chinatown Buffet,NC,none,False,True,,,True,False,average,False,casal,False,True,1,False,True,
2901,179858,Toronto,all_day,Dumpling & More,ON,none,,,,,True,False,,False,casal,True,True,2,True,True,free
2902,37252,Charlotte,,Little China Restaurant,NC,,,,,,,,,,,,,,,,
2903,739,Scarborough,,Honest Kitchen,ON,,,,0.0,True,True,True,qiet,False,casal,False,True,2,True,True,no
2904,34993,Markham,,ABC HK Restaurant,ON,,,,,,,,,,,,,,,True,
2905,81067,Mesa,,Wok On,AZ,none,True,True,0.0,True,False,False,qiet,False,casal,False,True,1,False,True,no
2906,149663,Scarborough,,Oriental Century Palace Chinese Restaurant,ON,fll_bar,,,0.0,,True,,,False,casal,False,True,2,True,True,
2907,181311,Mesa,brunch,Yan Grill and Hot Pot,AZ,beer_and_wine,True,True,0.0,,True,True,,False,casal,False,True,2,True,True,free
2908,157021,Las Vegas,all_day,Oriental House,NV,none,True,True,1.0,True,True,False,qiet,False,casal,False,True,2,True,True,free
2909,75302,Toronto,,Popular Pot Inc / Zhuang Yuan Bbq Bar,ON,beer_and_wine,True,,0.0,,True,False,qiet,False,casal,True,True,1,False,True,no
2910,191356,Scottsdale,dinner,China Lite,AZ,none,True,True,1.0,True,True,True,qiet,True,casal,True,True,1,False,True,free
2911,174798,Matthews,all_day,Red Bowl Asian Bistro,NC,fll_bar,True,True,,,True,True,average,False,casal,False,True,2,False,True,free
2912,11872,Markham,all_day,Nks Banquet Hall,ON,beer_and_wine,False,,1.0,,True,True,average,False,casal,False,True,2,True,True,no
2913,23010,Montréal,,Peking Garden,QC,,,,,,,,,,,,,,,,
2914,14808,Cleveland,,Master Wok,OH,none,,True,,,False,False,very_lod,False,casal,False,True,1,False,True,
2915,190219,Calgary,all_day,China Rose Restaurant,AB,fll_bar,False,,1.0,True,True,True,qiet,False,casal,True,True,2,True,True,free
2916,68572,Montréal,all_day,Restaurant Little Saigon,QC,none,True,,0.0,True,True,False,qiet,False,casal,True,True,1,True,True,no
2917,23202,Richmond Hill,all_day,Chilli Secret,ON,beer_and_wine,,,1.0,,True,,lod,False,casal,False,True,2,True,True,no
2918,167735,Chandler,all_day,Szechuan Cuisine,AZ,,,True,0.0,True,True,True,qiet,False,casal,False,True,1,True,True,
2919,176627,Scarborough,dinner,Imperial Buffet,ON,fll_bar,False,,1.0,False,True,False,average,False,casal,False,True,2,True,True,no
2920,50733,Pittsburgh,all_day,Hong Kong Taste,PA,none,True,True,0.0,,False,False,,False,casal,True,False,1,False,True,no
2921,82117,Montréal,all_day,Dobe & Andy,QC,none,True,,0.0,True,True,False,lod,False,casal,False,True,1,False,True,no
2922,79572,Calgary,all_day,Oriental Dumplings,AB,none,False,,1.0,False,True,True,qiet,False,casal,False,True,1,True,True,free
2923,155244,Mesa,all_day,Hot Wok Restaurant,AZ,none,True,True,1.0,True,True,False,average,False,casal,True,True,1,True,True,no
2924,64306,Scarborough,all_day,Wok With Yu,ON,fll_bar,True,,0.0,,True,False,average,False,casal,True,True,1,True,True,no
2925,119065,Scarborough,all_day,Hakka No. 1 Restaurant,ON,beer_and_wine,False,,1.0,True,True,True,qiet,False,casal,True,True,2,True,True,no
2926,57327,Toronto,,Lao Fu Zhou,ON,,,,0.0,,True,,,,,True,True,,True,True,
2927,71493,Phoenix,all_day,Little Dragon Chinese Restaurant,AZ,beer_and_wine,False,True,1.0,True,True,True,average,False,casal,False,True,1,False,True,no
2928,122472,North Olmsted,,China Delight,OH,,True,True,0.0,,True,True,qiet,False,casal,False,True,1,False,True,no
2929,93364,Charlotte,dinner,Japan 49,NC,fll_bar,False,True,1.0,False,True,True,average,False,casal,True,True,2,True,True,no
2930,31483,Markham,all_day,Oriental Gourmet,ON,none,True,,1.0,False,True,False,average,False,casal,False,True,2,True,True,no
2931,77787,Mesa,brunch,Kingo Bowl,AZ,none,True,True,0.0,True,True,False,average,True,casal,True,False,1,True,True,free
2932,99969,Gilbert,all_day,Chen's Chinese Bistro,AZ,none,True,True,0.0,False,True,True,qiet,False,casal,False,True,2,False,True,no
2933,55843,Las Vegas,all_day,Bund Shanghai,NV,beer_and_wine,True,True,1.0,True,True,True,average,False,casal,False,True,2,True,True,free
2934,70613,Toronto,all_day,Little Master,ON,,True,,0.0,False,False,False,average,False,casal,False,True,1,False,True,no
2935,44396,Montréal,dinner,Resto Lychee,QC,,True,,0.0,,True,False,average,,casal,True,True,2,True,True,
2936,67759,Toronto,all_day,On Bridge Rice Noodle,ON,none,False,,1.0,False,True,False,qiet,False,casal,True,False,2,False,True,no
2937,62081,Toronto,,New Saigon Gourmet,ON,,True,,1.0,,True,True,average,False,casal,True,True,2,True,True,no
2938,166890,Las Vegas,,Foods 2 Go,NV,none,True,True,,True,False,False,average,False,casal,False,False,1,False,True,no
2939,183535,Las Vegas,24_hours,Harbor Palace Seafood Restaurant,NV,beer_and_wine,True,True,1.0,True,True,False,average,False,casal,False,True,2,True,True,free
2940,66045,Toronto,,Sweet Lulu,ON,beer_and_wine,,,1.0,,True,False,lod,False,casal,True,False,2,,True,
2941,116952,Charlotte,all_day,Yeung's Lotus Express,NC,,,True,,,True,,,False,casal,False,True,,False,True,
2942,17880,Toronto,all_day,Yummy Chinese Food Restaurant,ON,,,,1.0,,True,,,False,casal,True,True,1,False,True,
2943,74294,Phoenix,dinner,Dong-A,AZ,beer_and_wine,True,True,1.0,False,True,False,qiet,False,casal,False,True,1,False,True,no
2944,52646,Scarborough,,Better Kitchen,ON,,,,0.0,,True,,,,casal,False,True,1,False,True,
2945,62344,Calgary,all_day,Teahouse,AB,,,,,,,,,,,False,,,False,True,free
2946,87301,Las Vegas,all_day,Hong Kong Cafe,NV,none,False,True,2.0,False,True,False,average,False,casal,False,True,2,True,True,free
2947,168935,Etobicoke,,Hong Kong Gourmet,ON,none,True,,0.0,True,True,False,qiet,False,casal,True,False,1,False,True,no
2948,177896,Las Vegas,all_day,Yunnan Tasty Garden,NV,none,True,True,2.0,True,True,True,average,False,casal,False,True,2,False,True,no
2949,45239,Toronto,all_day,Best Aroma Kitchen,ON,,,,,,,,,,,,,,,True,
2950,72067,Las Vegas,,Manchu Wok,NV,none,False,True,0.0,False,True,False,lod,False,casal,False,True,1,False,True,no
2951,111228,Madison,all_day,Happy Wok,WI,none,True,True,1.0,True,True,True,qiet,False,casal,True,True,1,False,True,no
2952,65309,Montréal,all_day,Nu-Do,QC,none,True,,0.0,False,True,False,average,False,casal,False,True,1,False,True,free
2953,115681,Markham,all_day,Simmer Huang,ON,beer_and_wine,True,,2.0,True,True,True,,False,casal,True,True,4,True,True,free
2954,102174,Markham,all_day,Ginger & Onion Cuisine,ON,none,True,,1.0,False,True,False,lod,False,casal,False,True,2,True,True,no
2955,175320,Calgary,dinner,Wok With Dave,AB,,,,,,,,,,,,,,,,
2956,99272,Phoenix,brunch,Abacus Inn Chinese Restaurant,AZ,fll_bar,False,True,1.0,True,True,True,qiet,False,casal,True,True,1,True,True,free
2957,28493,Mississauga,all_day,Golden Moon,ON,beer_and_wine,True,,1.0,True,True,True,average,False,casal,False,True,2,True,True,no
2958,91257,Lakewood,all_day,Peking Restaurant,OH,none,True,True,1.0,False,True,False,qiet,False,casal,True,True,1,False,True,no
2959,163875,Monticello,,China Star Restaurant,IL,,,True,,,True,,average,False,,False,True,,,True,
2960,133327,Pittsburgh,,China Buffet King,PA,none,False,True,1.0,False,True,True,average,False,casal,False,True,1,False,True,no
2961,20259,Charlotte,all_day,Oriental Cuisine,NC,,,True,,False,True,,,,casal,True,False,2,False,True,no
2962,57114,Phoenix,dinner,Little Peking,AZ,fll_bar,True,True,1.0,True,True,False,qiet,False,casal,False,True,1,False,True,no
2963,51041,Scarborough,,Paul Kee Open Kitchen,ON,,,,0.0,False,True,True,qiet,False,casal,False,True,1,True,True,no
2964,81016,Toronto,24_hours,King's Noodle Restaurant,ON,beer_and_wine,True,,1.0,False,True,False,lod,False,casal,False,True,1,False,True,no
2965,56887,Phoenix,,New China,AZ,none,True,True,,,True,False,,False,casal,False,True,1,False,True,no
2966,95318,Calgary,dinner,Fresh Taste Corner,AB,,,,,,,,,,,False,True,,True,True,
2967,49717,Middleton,all_day,P.F. Chang's,WI,fll_bar,True,True,1.0,,True,True,average,True,casal,False,True,2,True,True,free
2968,23236,Toronto,,Szechuan Legend,ON,beer_and_wine,False,,1.0,False,True,True,lod,False,casal,False,True,2,True,True,no
2969,29805,Markham,all_day,Prince BBQ,ON,none,False,,,,True,False,,False,casal,False,True,1,False,True,no
2970,132204,Fairview Park,all_day,Panda Express,OH,,,True,0.0,,True,,,,,,,1,False,True,free
2971,81524,Montréal,,Restro Asahi,QC,,,,0.0,False,,True,average,False,,False,,1,,True,
2972,65655,Euclid,all_day,Asian Express,OH,none,True,True,0.0,,True,False,,False,casal,,True,1,False,True,no
2973,58581,Calgary,all_day,Ginger Beef Express,AB,beer_and_wine,,,,,False,,,False,casal,True,False,2,True,True,no
2974,81544,Streetsboro,all_day,Fun Buffet,OH,none,False,True,1.0,False,True,False,average,False,casal,False,True,2,False,True,free
2975,57402,North York,all_day,Artisan Noodle,ON,none,True,,2.0,False,False,False,average,False,casal,False,False,2,False,True,free
2976,72990,Phoenix,dinner,Peter Wong Chinese Restaurant,AZ,beer_and_wine,,True,1.0,True,True,True,qiet,False,casal,True,True,1,True,True,no
2977,113170,Toronto,all_day,Danji,ON,beer_and_wine,True,,1.0,True,True,False,average,False,casal,False,True,1,True,True,free
2978,12589,Chandler,all_day,Long Wongs,AZ,none,True,True,0.0,False,True,True,average,False,casal,False,True,1,False,True,no
2979,71649,Scarborough,all_day,Beef Noodle Restaurant,ON,none,True,,0.0,False,True,False,,False,casal,False,True,2,True,True,no
2980,142276,Aurora,all_day,Magic Wok,OH,,,True,,,True,True,qiet,False,casal,False,True,2,False,True,
